order_id,order_placement_date,customer_id,product_id,order_qty,read_timestamp,file_name,file_size,product_code
FSEP529401603,2025-09-27,789401,25891102,364,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529401603,2025-09-27,789401,25891603,156,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529401403,2025-09-26,789401,25891103,435,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268
FSEP529401403,2025-09-26,789401,25891403,486,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9
FSEP529401302,2025-09-28,789401,25891301,54,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529401302,2025-09-28,789401,25891302,23,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP529401101,2025-09-27,789401,25891101,318,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529321603,2025-09-26,789321,25891301,58,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529321603,2025-09-26,789321,25891201,359,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529321603,2025-09-26,789321,25891402,213,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP529321603,2025-09-26,789321,25891601,73,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP529321603,2025-09-26,789321,25891603,71,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529321602,2025-09-27,999999,25891503,189,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP529321602,2025-09-27,789321,25891602,83,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP529321501,2025-09-27,789321,25891501,110,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529320601,2025-09-26,789320,25891501,182,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529320601,2025-09-26,789320,25891401,350,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP529320601,2025-09-26,789320,25891601,73,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP529320301,2025-09-27,789320,25891301,43,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529320202,2025-09-28,789320,25891202,331,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP529320101,2025-09-28,789320,25891101,478,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529303603,2025-09-28,789303,25891401,424,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP529303603,2025-09-28,789303,25891503,99,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP529303603,2025-09-28,789303,25891603,77,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529303603,2025-09-28,789303,25891102,393,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529303603,2025-09-28,789303,25891402,256,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP529303603,2025-09-28,789303,25891203,330,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529303603,2025-09-28,789303,25891202,109,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP529303602,2025-09-26,999999,25891602,54,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP529303602,2025-09-26,789303,25891601,143,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP529303301,2025-09-26,789303,25891301,49,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529301603,2025-09-28,999999,25891201,105,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529301603,2025-09-28,789301,25891603,147,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529301502,2025-09-28,999999,25891303,36,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP529301302,2025-09-26,789301,25891302,21,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP529301203,2025-09-26,789301,25891203,156,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529221503,2025-09-28,789221,25891103,484,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268
FSEP529221503,2025-09-28,789221,25891503,160,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP529221501,2025-09-26,789221,25891501,158,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529221501,2025-09-26,789221,25891203,114,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529221401,2025-09-27,789221,25891101,301,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529221303,2025-09-27,789221,25891303,89,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP529220601,2025-09-28,789220,25891401,311,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP529220601,2025-09-28,789220,25891103,411,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268
FSEP529220501,2025-09-26,789220,25891501,242,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529220501,2025-09-26,789220,25891102,318,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529220501,2025-09-26,789220,25891303,45,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP529220501,2025-09-26,789220,25891301,63,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529220302,2025-09-27,789220,25891302,69,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP529203603,2025-09-27,789203,25891603,168,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529203403,2025-09-28,789203,25891403,324,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9
FSEP529203403,2025-09-28,789203,25891402,372,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP529203201,2025-09-27,789203,25891201,149,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529202503,2025-09-27,789202,25891503,204,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP529202403,2025-09-26,789202,25891302,84,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP529202403,2025-09-26,789202,25891403,428,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9
FSEP529202402,2025-09-26,789202,25891402,244,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP529202203,2025-09-28,789202,25891203,305,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529202202,2025-09-27,999999,25891202,262,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP529202102,2025-09-28,789202,25891101,435,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529202102,2025-09-28,789202,25891102,492,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529201603,2025-09-27,789201,25891303,68,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP529201603,2025-09-27,789201,25891603,184,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529201603,2025-09-27,789201,25891501,188,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529201603,2025-09-27,789201,25891201,364,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529201503,2025-09-28,999999,25891503,216,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP529201502,2025-09-28,789201,25891102,371,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529201301,2025-09-26,789201,25891301,67,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529201203,2025-09-27,789201,25891203,156,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529201202,2025-09-26,789201,25891101,338,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529201202,2025-09-26,789201,25891202,311,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP529122602,2025-09-26,789122,25891602,136,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP529122601,2025-09-26,789122,25891601,124,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP529122502,2025-09-27,789122,25891203,394,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529122402,2025-09-28,789122,25891402,420,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP529122401,2025-09-27,789122,25891401,355,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP529122401,2025-09-27,789122,25891101,433,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529122201,2025-09-26,789122,25891201,279,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529121501,2025-09-26,789121,25891501,115,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529121403,2025-09-28,999999,25891403,413,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9
FSEP529121303,2025-09-27,789121,25891303,48,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP529121302,2025-09-26,789121,25891302,52,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP529121301,2025-09-28,789121,25891301,53,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP529121102,2025-09-26,789121,25891102,396,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529103603,2025-09-26,999999,25891202,207,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP529103603,2025-09-26,789103,25891503,216,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP529103603,2025-09-26,789103,25891603,133,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529103501,2025-09-27,999999,25891203,430,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529103501,2025-09-27,789103,25891102,451,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529103501,2025-09-27,789103,25891201,352,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529103501,2025-09-27,789103,25891501,192,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP529102603,2025-09-28,999999,25891601,108,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP529102603,2025-09-28,789102,25891603,115,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP529102602,2025-09-27,789102,25891602,128,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP529102401,2025-09-26,789102,25891401,276,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP529102303,2025-09-26,789102,25891303,74,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP529102302,2025-09-26,999999,25891203,416,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP529102302,2025-09-26,789102,25891201,124,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP529102302,2025-09-26,789102,25891302,66,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP529102202,2025-09-27,999999,25891202,300,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP529102202,2025-09-27,789102,25891102,328,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP529101103,2025-09-28,999999,25891101,407,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP529101103,2025-09-28,789101,25891103,419,2026-04-21T17:22:01.286Z,orders_2025_09_28.csv,19050,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268
FSEP52903503,2025-08-29,789903,25891503,108,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP52903503,2025-08-29,789903,25891401,387,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP52903503,2025-08-29,789903,25891402,276,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP52902602,2025-08-30,789902,25891602,57,2026-04-21T17:22:01.286Z,orders_2025_08_30.csv,21375,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP52902601,2025-08-29,999999,25891101,424,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP52902601,2025-08-29,789902,25891302,39,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP52902601,2025-08-29,789902,25891601,50,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP52902502,2025-09-01,789902,25891303,65,2026-04-21T17:22:01.286Z,orders_2025_09_01.csv,22293,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f
FSEP52902502,2025-09-01,789902,25891201,293,2026-04-21T17:22:01.286Z,orders_2025_09_01.csv,22293,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP52902502,2025-09-01,789902,25891202,101,2026-04-21T17:22:01.286Z,orders_2025_09_01.csv,22293,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP52902502,2025-09-01,789902,25891402,348,2026-04-21T17:22:01.286Z,orders_2025_09_01.csv,22293,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP52902401,2025-08-29,789902,25891401,319,2026-04-21T17:22:01.286Z,orders_2025_08_29.csv,17901,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP528903602,2025-09-26,789903,25891602,160,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP528903602,2025-09-26,789903,25891503,214,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP528903501,2025-09-26,789903,25891402,301,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
FSEP528903501,2025-09-26,789903,25891501,144,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP528903401,2025-09-25,789903,25891401,292,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP528903301,2025-09-25,789903,25891101,452,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843
FSEP528903301,2025-09-25,789903,25891301,55,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345
FSEP528903201,2025-09-25,789903,25891201,216,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896
FSEP528903103,2025-09-27,789903,25891103,492,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268
FSEP528902603,2025-09-26,789902,25891603,93,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa
FSEP528902602,2025-09-26,789902,25891602,62,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP528902601,2025-09-27,789902,25891601,92,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP528902601,2025-09-27,789902,25891102,347,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e
FSEP528902503,2025-09-25,789902,25891501,174,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae
FSEP528902503,2025-09-25,789902,25891302,78,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5
FSEP528902503,2025-09-25,789902,25891503,109,2026-04-21T17:22:01.286Z,orders_2025_09_25.csv,22255,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP528721602,2025-09-26,789721,25891601,50,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742
FSEP528721602,2025-09-26,789721,25891203,437,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2
FSEP528721602,2025-09-26,789721,25891103,418,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268
FSEP528721602,2025-09-26,789721,25891602,115,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6
FSEP528721503,2025-09-27,789721,25891503,118,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379
FSEP528721503,2025-09-27,789721,25891401,202,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05
FSEP528721503,2025-09-27,789721,25891202,151,2026-04-21T17:22:01.286Z,orders_2025_09_27.csv,21476,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28
FSEP528721402,2025-09-26,789721,25891402,269,2026-04-21T17:22:01.286Z,orders_2025_09_26.csv,19182,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49
