date,product_code,customer_code,sold_quantity
2024-01-01,CRIC670481,90002009,18
2024-01-01,CRICCCD675,90002009,24
2024-01-01,CRIC05FECB,90002009,13
2024-01-01,CRIC681856,90002009,11
2024-01-01,CRICBBFD56,90002009,16
2024-01-01,CRIC57FB52,90002009,32
2024-01-01,CRIC294CD6,90002009,34
2024-01-01,CRIC892BAA,90002009,26
2024-01-01,CRIC2AE4DF,90002009,5
2024-01-01,CRICC0D928,90002009,18
2024-01-01,CRIC1FC74E,90002009,348
2024-01-01,CRIC905F1B,90002009,129
2024-01-01,CRIC35B3C7,90002009,509
2024-01-01,CRIC462BA5,90002009,236
2024-01-01,CRICBDB8DA,90002009,343
2024-01-01,CRIC1BA87E,90002009,541
2024-01-01,CRIC7633A6,90002009,876
2024-01-01,CRIC8B52CE,90002009,588
2024-01-01,CRIC538334,90002009,833
2024-01-01,CRIC385D92,90002009,163
2024-01-01,CRICF950D4,90002009,818
2024-01-01,CRIC16E55F,90002009,504
2024-01-01,CRIC02DA3C,90002009,386
2024-01-01,CRIC98DB22,90002009,232
2024-01-01,CRICCE879E,90002009,157
2024-01-01,CRIC372046,90002009,313
2024-01-01,CRICF6D4C2,90002009,678
2024-01-01,CRIC7270D1,90002009,477
2024-01-01,CRIC64B186,90002009,599
2024-01-01,CRIC2841E6,90002009,271
2024-01-01,CRIC2101AF,90002009,419
2024-01-01,CRICDB62E7,90002009,582
2024-01-01,CRICA7A3B4,90002009,927
2024-01-01,CRICD69383,90002009,247
2024-01-01,FISH731A02,90002009,241
2024-01-01,FISH8CF49F,90002009,353
2024-01-01,FISH6AC780,90002009,475
2024-01-01,FISHC4F1E3,90002009,683
2024-01-01,FISH9C6E1A,90002009,237
2024-01-01,FISH9DCA51,90002009,145
2024-01-01,FISHA6E17F,90002009,454
2024-01-01,FOOTDA10C6,90002009,551
2024-01-01,FOOT8B25BD,90002009,499
2024-01-01,FOOTBCD3A9,90002009,436
2024-01-01,FOOTC865F3,90002009,527
2024-01-01,FOOT9DB3E4,90002009,385
2024-01-01,FOOTB533BF,90002009,538
2024-01-01,FOOT80D996,90002009,619
2024-01-01,FOOT0CD3DE,90002009,536
2024-01-01,FOOT528FB5,90002009,216
2024-01-01,FOOT86D9A9,90002009,356
2024-01-01,FOOT0E544D,90002009,160
2024-01-01,FOOTF63A17,90002009,533
2024-01-01,FOOT93E2C6,90002009,605
2024-01-01,FOOT2BAAAD,90002009,201
2024-01-01,FOOT9B3291,90002009,162
2024-01-01,FOOT7DA9E9,90002009,178
2024-01-01,FOOT6681B1,90002009,514
2024-01-01,FOOT2271DD,90002009,219
2024-01-01,FOOT614FC7,90002009,734
2024-01-01,FOOT41CE85,90002009,114
2024-01-01,FOOTC136F5,90002009,440
2024-01-01,FOOT7EB7BC,90002009,7
2024-01-01,FOOT17860D,90002009,5
2024-01-01,FOOT63FDD7,90002009,5
2024-01-01,FOOT21667B,90002009,7
2024-01-01,FOOTFCA276,90002009,1
2024-01-01,FOOTD3B001,90002009,4
2024-01-01,FOOT65813B,90002009,3
2024-01-01,FOOT4A3199,90002009,5
2024-01-01,FOOTFA6CB6,90002009,3
2024-01-01,FOOT424157,90002009,7
2024-01-01,FOOT67945A,90002009,2
2024-01-01,FOOTAB35F3,90002009,7
2024-01-01,FOOT489639,90002009,4
2024-01-01,FOOT49D279,90002009,4
2024-01-01,HNDLA1722E,90002009,6
2024-01-01,HNDL03C073,90002009,6
2024-01-01,HNDL9B1B7D,90002009,3
2024-01-01,HIKD0476A,90002009,17
2024-01-01,HIKAED3D8,90002009,13
2024-01-01,HIKD8EC67,90002009,7
2024-01-01,HIK5BEC68,90002009,28
2024-01-01,HIK8D130E,90002009,18
2024-01-01,HIK551B1C,90002009,11
2024-01-01,HIKC3460C,90002009,26
2024-01-01,HIKF7229D,90002009,10
2024-01-01,HIK070F0B,90002009,22
2024-01-01,HIKCAC6DD,90002009,22
2024-01-01,HIK77A350,90002009,10
2024-01-01,HIK1EDFAB,90002009,18
2024-01-01,HIK36B5E7,90002009,28
2024-01-01,HIK3D8B94,90002009,9
2024-01-01,HIKBE06F0,90002009,9
2024-01-01,HIKD4C3B1,90002009,22
2024-01-01,HIK477AAF,90002009,14
2024-01-01,HIK3DF988,90002009,16
2024-01-01,HIKD36FFD,90002009,18
2024-01-01,HIKFE5678,90002009,9
2024-01-01,HIKF1C8B8,90002009,6
2024-01-01,HIKC8C113,90002009,6
2024-01-01,HIK122A22,90002009,24
2024-01-01,HIKAD4D17,90002009,28
2024-01-01,HORSE77A541,90002009,15
2024-01-01,HORSE2EEE60,90002009,25
2024-01-01,HORSE3B12B0,90002009,8
2024-01-01,HORSEAE5456,90002009,23
2024-01-01,HORSEB0E845,90002009,10
2024-01-01,HORSE63358C,90002009,20
2024-01-01,HORSEEB0E93,90002009,8
2024-01-01,HORSEE8A02C,90002009,6
2024-01-01,HORSE32EC33,90002009,9
2024-01-01,RUND03BFE,90002009,12
2024-01-01,RUND9B589,90002009,19
2024-01-01,RUN6DCFAC,90002009,19
2024-01-01,RUN1AB696,90002009,11
2024-01-01,RUN4820EF,90002009,10
2024-01-01,RUN339949,90002009,12
2024-01-01,RUN10A073,90002009,15
2024-01-01,RUNB90BB2,90002009,12
2024-01-01,RUN785BD8,90002009,9
2024-01-01,RUN51B03C,90002009,19
2024-01-01,RUN1D0017,90002009,21
2024-01-01,RUN192A50,90002009,21
2024-01-01,RUN5C06BF,90002009,12
2024-01-01,RUNEBBF53,90002009,12
2024-01-01,RUN907813,90002009,15
2024-01-01,SKAT751A86,90002009,19
2024-01-01,SKATCB097A,90002009,18
2024-01-01,SKAT407D01,90002009,5
2024-01-01,SKAT8BFE91,90002009,11
2024-01-01,SKAT47003B,90002009,19
2024-01-01,SKAT24B8F2,90002009,16
2024-01-01,SKAT8A94D3,90002009,4
2024-01-01,SKATC23D72,90002009,18
2024-01-01,SKATDA2B42,90002009,13
2024-01-01,SQUA4C7DCE,90002009,19
2024-01-01,SQUA99D795,90002009,16
2024-01-01,SQUABC7FB7,90002009,3
2024-01-01,SQUAC908FD,90002009,3
2024-01-01,SQUA84B377,90002009,1
2024-01-01,SQUA732DF1,90002009,4
2024-01-01,SQUA22F29D,90002009,3
2024-01-01,SQUA82575A,90002009,5
2024-01-01,SURF56D4BF,90002009,1
2024-01-01,SURF2EBCCA,90002009,5
2024-01-01,SURF8627B1,90002009,3
2024-01-01,SURF7A248A,90002009,5
2024-01-01,SURF60F2D1,90002009,1
2024-01-01,SURFE9DE14,90002009,5
2024-01-01,SURFEB883D,90002009,1
2024-01-01,SURFF237F1,90002009,4
2024-01-01,SURF69CACC,90002009,4
2024-01-01,SWIM8BE666,90002009,3
2024-01-01,SWIM0619EB,90002009,2
2024-01-01,SWIM38D257,90002009,1
2024-01-01,SWIM814E22,90002009,4
2024-01-01,SWIMAEF4F3,90002009,3
2024-01-01,SWIMCA28CC,90002009,3
2024-01-01,SWIM3B2B99,90002009,2
2024-01-01,SWIM4F5CDD,90002009,3
2024-01-01,SWIMB4058D,90002009,2
2024-01-01,SWIM139E14,90002009,5
2024-01-01,SWIME2E04A,90002009,2
2024-01-01,SWIMBAC8EE,90002009,1
2024-01-01,SWIM2785E8,90002009,3
2024-01-01,SWIM8D675F,90002009,5
2024-01-01,SWIM98EEF3,90002009,1
2024-01-01,SWIM9CB0C3,90002009,3
2024-01-01,SWIM3BD53D,90002009,3
2024-01-01,SWIM684A76,90002009,4
2024-01-01,TENNE19233,90002009,1
2024-01-01,TENN6E46CF,90002009,2
2024-01-01,TENN6AD4AC,90002009,1
2024-01-01,TENN514228,90002009,2
2024-01-01,TENN0CFFE7,90002009,1
2024-01-01,VOLLD0506F,90002009,880
2024-01-01,VOLLC5F036,90002009,347
2024-01-01,VOLLA6AAB1,90002009,389
2024-01-01,VOLLF5D4E6,90002009,743
2024-01-01,VOLLEEC6A4,90002009,762
2024-01-01,VOLL56AE91,90002009,797
2024-01-01,VOLLDDFCD0,90002009,131
2024-01-01,VOLL4B8018,90002009,594
2024-01-01,WLFT9CBF85,90002009,845
2024-01-01,WLFTB0B8BE,90002009,895
2024-01-01,WLFTB7DF2B,90002009,1618
2024-01-01,WLFT52B261,90002009,1212
2024-01-01,YOGA19401E,90002009,852
2024-01-01,YOGACE3F89,90002009,215
2024-01-01,YOGA4680D3,90002009,594
2024-01-01,YOGA1B22A2,90002009,576
2024-01-01,YOGA6FA844,90002009,754
2024-01-01,YOGAA7E602,90002009,146
2024-01-01,ARCHDDE20D,90002010,92
2024-01-01,ARCH158F41,90002010,143
2024-01-01,ARCHAFF0E4,90002010,75
2024-01-01,ARCH6B94F7,90002010,36
2024-01-01,ARCH5D1FE7,90002010,91
2024-01-01,ARCH7B49A9,90002010,19
2024-01-01,ARCH497D34,90002010,132
2024-01-01,ARCHE71D79,90002010,136
2024-01-01,BADM88C384,90002010,44
2024-01-01,BADMA5EBA3,90002010,21
2024-01-01,BADM4BAB38,90002010,80
2024-01-01,BADMDC6AB1,90002010,59
2024-01-01,BADM50C510,90002010,107
2024-01-01,BADM2459FB,90002010,125
2024-01-01,BADM9DDCED,90002010,58
2024-01-01,BADMD11DA6,90002010,49
2024-01-01,BADMDA1B05,90002010,22
2024-01-01,BADM376040,90002010,14
2024-01-01,BADM03A202,90002010,15
2024-01-01,BADME151E6,90002010,30
2024-01-01,BADMDA5EC8,90002010,48
2024-01-01,BADM48A260,90002010,40
2024-01-01,BADM8FFE12,90002010,119
2024-01-01,BADM1B8332,90002010,126
2024-01-01,BADM7E90FB,90002010,112
2024-01-01,BASK7F5383,90002010,78
2024-01-01,BASKEE612D,90002010,30
2024-01-01,BASK4C69DF,90002010,36
2024-01-01,BASK9E4294,90002010,79
2024-01-01,BASKEE32E4,90002010,102
2024-01-01,BASKE57A19,90002010,16
2024-01-01,BASK728A58,90002010,43
2024-01-01,BASKED86BF,90002010,67
2024-01-01,BASK32528E,90002010,45
2024-01-01,CAMP24F868,90002010,19
2024-01-01,CAMPA3B110,90002010,60
2024-01-01,CAMPEE1159,90002010,59
2024-01-01,CAMP7A5E65,90002010,67
2024-01-01,CAMP69AF0F,90002010,44
2024-01-01,CAMP10C410,90002010,63
2024-01-01,CAMPECAADE,90002010,13
2024-01-01,CAMPF24336,90002010,100
2024-01-01,CAMPE624C8,90002010,101
2024-01-01,CAMP11E3FA,90002010,111
2024-01-01,CAMPCB6B05,90002010,98
2024-01-01,CAMPDFA679,90002010,68
2024-01-01,CAMP4005E6,90002010,19
2024-01-01,CRIC6888B0,90002010,15
2024-01-01,CRICE4E9A2,90002010,6
2024-01-01,CRIC670481,90002010,18
2024-01-01,CRICCCD675,90002010,11
2024-01-01,CRIC05FECB,90002010,17
2024-01-01,CRIC681856,90002010,11
2024-01-01,CRICBBFD56,90002010,13
2024-01-01,CRIC57FB52,90002010,16
2024-01-01,CRIC294CD6,90002010,34
2024-01-01,CRIC892BAA,90002010,28
2024-01-01,CRIC2AE4DF,90002010,12
2024-01-01,CRICC0D928,90002010,30
2024-01-01,CRIC1FC74E,90002010,582
2024-01-01,CRIC905F1B,90002010,197
2024-01-01,CRIC35B3C7,90002010,193
2024-01-01,CRIC462BA5,90002010,598
2024-01-01,CRICBDB8DA,90002010,331
2024-01-01,CRIC1BA87E,90002010,588
2024-01-01,CRIC7633A6,90002010,703
2024-01-01,CRIC8B52CE,90002010,307
2024-01-01,CRIC538334,90002010,395
2024-01-01,CRIC385D92,90002010,344
2024-01-01,CRICF950D4,90002010,514
2024-01-01,CRIC16E55F,90002010,361
2024-01-01,CRIC02DA3C,90002010,691
2024-01-01,CRIC98DB22,90002010,531
2024-01-01,CRICCE879E,90002010,98
2024-01-01,CRIC372046,90002010,351
2024-01-01,CRICF6D4C2,90002010,232
2024-01-01,CRIC7270D1,90002010,285
2024-01-01,CRIC64B186,90002010,426
2024-01-01,CRIC2841E6,90002010,104
2024-01-01,CRIC2101AF,90002010,501
2024-01-01,CRICDB62E7,90002010,96
2024-01-01,CRICA7A3B4,90002010,567
2024-01-01,CRICD69383,90002010,461
2024-01-01,FISH731A02,90002010,429
2024-01-01,FISH8CF49F,90002010,318
2024-01-01,FISH6AC780,90002010,259
2024-01-01,FISHC4F1E3,90002010,145
2024-01-01,FISH9C6E1A,90002010,406
2024-01-01,FISH9DCA51,90002010,328
2024-01-01,FISHA6E17F,90002010,173
2024-01-01,FOOTDA10C6,90002010,448
2024-01-01,FOOT8B25BD,90002010,484
2024-01-01,FOOTBCD3A9,90002010,278
2024-01-01,FOOTC865F3,90002010,268
2024-01-01,FOOT9DB3E4,90002010,111
2024-01-01,FOOTB533BF,90002010,499
2024-01-01,FOOT80D996,90002010,128
2024-01-01,FOOT0CD3DE,90002010,323
2024-01-01,FOOT528FB5,90002010,310
2024-01-01,FOOT86D9A9,90002010,71
2024-01-01,FOOT0E544D,90002010,69
2024-01-01,FOOTF63A17,90002010,238
2024-01-01,FOOT93E2C6,90002010,347
2024-01-01,FOOT2BAAAD,90002010,427
2024-01-01,FOOT9B3291,90002010,550
2024-01-01,FOOT7DA9E9,90002010,182
2024-01-01,FOOT6681B1,90002010,191
2024-01-01,FOOT2271DD,90002010,124
2024-01-01,FOOT614FC7,90002010,341
2024-01-01,FOOT41CE85,90002010,141
2024-01-01,FOOTC136F5,90002010,433
2024-01-01,FOOT7EB7BC,90002010,4
2024-01-01,FOOT17860D,90002010,6
2024-01-01,FOOT63FDD7,90002010,4
2024-01-01,FOOT21667B,90002010,3
2024-01-01,FOOTFCA276,90002010,3
2024-01-01,FOOTD3B001,90002010,1
2024-01-01,FOOT65813B,90002010,3
2024-01-01,FOOT4A3199,90002010,4
2024-01-01,FOOTFA6CB6,90002010,2
2024-01-01,FOOT424157,90002010,5
2024-01-01,FOOT67945A,90002010,3
2024-01-01,FOOTAB35F3,90002010,4
2024-01-01,FOOT489639,90002010,4
2024-01-01,FOOT49D279,90002010,1
2024-01-01,HNDLA1722E,90002010,2
2024-01-01,HNDL03C073,90002010,1
2024-01-01,HNDL9B1B7D,90002010,1
2024-01-01,HIKD0476A,90002010,14
2024-01-01,HIKAED3D8,90002010,11
2024-01-01,HIKD8EC67,90002010,19
2024-01-01,HIK5BEC68,90002010,14
2024-01-01,HIK8D130E,90002010,4
2024-01-01,HIK551B1C,90002010,16
2024-01-01,HIKC3460C,90002010,19
2024-01-01,HIKF7229D,90002010,19
2024-01-01,HIK070F0B,90002010,7
2024-01-01,HIKCAC6DD,90002010,12
2024-01-01,HIK77A350,90002010,20
2024-01-01,HIK1EDFAB,90002010,21
2024-01-01,HIK36B5E7,90002010,7
2024-01-01,HIK3D8B94,90002010,21
2024-01-01,HIKBE06F0,90002010,20
2024-01-01,HIKD4C3B1,90002010,16
2024-01-01,HIK477AAF,90002010,10
2024-01-01,HIK3DF988,90002010,17
2024-01-01,HIKD36FFD,90002010,13
2024-01-01,HIKFE5678,90002010,12
2024-01-01,HIKF1C8B8,90002010,10
2024-01-01,HIKC8C113,90002010,11
2024-01-01,HIK122A22,90002010,11
2024-01-01,HIKAD4D17,90002010,6
2024-01-01,HORSE77A541,90002010,13
2024-01-01,HORSE2EEE60,90002010,20
2024-01-01,HORSE3B12B0,90002010,17
2024-01-01,HORSEAE5456,90002010,12
2024-01-01,HORSEB0E845,90002010,15
2024-01-01,HORSE63358C,90002010,16
2024-01-01,HORSEEB0E93,90002010,14
2024-01-01,HORSEE8A02C,90002010,18
2024-01-01,HORSE32EC33,90002010,11
2024-01-01,RUND03BFE,90002010,15
2024-01-01,RUND9B589,90002010,16
2024-01-01,RUN6DCFAC,90002010,13
2024-01-01,RUN1AB696,90002010,10
2024-01-01,RUN4820EF,90002010,6
2024-01-01,RUN339949,90002010,10
2024-01-01,RUN10A073,90002010,6
2024-01-01,RUNB90BB2,90002010,6
2024-01-01,RUN785BD8,90002010,12
2024-01-01,RUN51B03C,90002010,4
2024-01-01,RUN1D0017,90002010,10
2024-01-01,RUN192A50,90002010,3
2024-01-01,RUN5C06BF,90002010,10
2024-01-01,RUNEBBF53,90002010,3
2024-01-01,RUN907813,90002010,17
2024-01-01,SKAT751A86,90002010,6
2024-01-01,SKATCB097A,90002010,8
2024-01-01,SKAT407D01,90002010,5
2024-01-01,SKAT8BFE91,90002010,4
2024-01-01,SKAT47003B,90002010,5
2024-01-01,SKAT24B8F2,90002010,5
2024-01-01,SKAT8A94D3,90002010,12
2024-01-01,SKATC23D72,90002010,9
2024-01-01,SKATDA2B42,90002010,11
2024-01-01,SQUA4C7DCE,90002010,5
2024-01-01,SQUA99D795,90002010,16
2024-01-01,SQUABC7FB7,90002010,1
2024-01-01,SQUAC908FD,90002010,2
2024-01-01,SQUA84B377,90002010,1
2024-01-01,SQUA732DF1,90002010,1
2024-01-01,SQUA22F29D,90002010,4
2024-01-01,SQUA82575A,90002010,3
2024-01-01,SURF56D4BF,90002010,3
2024-01-01,SURF2EBCCA,90002010,4
2024-01-01,SURF8627B1,90002010,3
2024-01-01,SURF7A248A,90002010,2
2024-01-01,SURF60F2D1,90002010,1
2024-01-01,SURFE9DE14,90002010,1
2024-01-01,SURFEB883D,90002010,3
2024-01-01,SURFF237F1,90002010,1
2024-01-01,SURF69CACC,90002010,2
2024-01-01,SWIM8BE666,90002010,4
2024-01-01,SWIM0619EB,90002010,3
2024-01-01,SWIM38D257,90002010,4
2024-01-01,SWIM814E22,90002010,2
2024-01-01,SWIMAEF4F3,90002010,4
2024-01-01,SWIMCA28CC,90002010,2
2024-01-01,SWIM3B2B99,90002010,2
2024-01-01,SWIM4F5CDD,90002010,3
2024-01-01,SWIMB4058D,90002010,1
2024-01-01,SWIM139E14,90002010,2
2024-01-01,SWIME2E04A,90002010,3
2024-01-01,SWIMBAC8EE,90002010,3
2024-01-01,SWIM2785E8,90002010,4
2024-01-01,SWIM8D675F,90002010,1
2024-01-01,SWIM98EEF3,90002010,3
2024-01-01,SWIM9CB0C3,90002010,2
2024-01-01,SWIM3BD53D,90002010,3
2024-01-01,SWIM684A76,90002010,1
2024-01-01,TENNE19233,90002010,1
2024-01-01,TENN6E46CF,90002010,1
2024-01-01,TENN6AD4AC,90002010,1
2024-01-01,TENNDCCD5A,90002010,1
2024-01-01,TENN514228,90002010,1
2024-01-01,VOLLD0506F,90002010,484
2024-01-01,VOLLC5F036,90002010,664
2024-01-01,VOLLA6AAB1,90002010,109
2024-01-01,VOLLF5D4E6,90002010,711
2024-01-01,VOLLEEC6A4,90002010,368
2024-01-01,VOLL56AE91,90002010,380
2024-01-01,VOLLDDFCD0,90002010,751
2024-01-01,VOLL4B8018,90002010,741
2024-01-01,WLFT9CBF85,90002010,746
2024-01-01,WLFTB0B8BE,90002010,91
2024-01-01,WLFTB7DF2B,90002010,229
2024-01-01,WLFT52B261,90002010,708
2024-01-01,YOGA19401E,90002010,279
2024-01-01,YOGACE3F89,90002010,647
2024-01-01,YOGA4680D3,90002010,465
2024-01-01,YOGA1B22A2,90002010,498
2024-01-01,YOGA6FA844,90002010,741
2024-01-01,YOGAA7E602,90002010,546
2024-01-01,ARCHDDE20D,90002011,71
2024-01-01,ARCH158F41,90002011,85
2024-01-01,ARCHAFF0E4,90002011,65
2024-01-01,ARCH6B94F7,90002011,134
2024-01-01,ARCH5D1FE7,90002011,20
2024-01-01,ARCH7B49A9,90002011,97
2024-01-01,ARCH497D34,90002011,161
2024-01-01,ARCHE71D79,90002011,171
2024-01-01,BADM88C384,90002011,14
2024-01-01,BADMA5EBA3,90002011,90
2024-01-01,BADM4BAB38,90002011,119
2024-01-01,BADMDC6AB1,90002011,13
2024-01-01,BADM50C510,90002011,122
2024-01-01,BADM2459FB,90002011,112
2024-01-01,BADM9DDCED,90002011,60
2024-01-01,BADMD11DA6,90002011,121
2024-01-01,BADMDA1B05,90002011,77
2024-01-01,BADM376040,90002011,118
2024-01-01,BADM03A202,90002011,88
2024-01-01,BADME151E6,90002011,96
2024-01-01,BADMDA5EC8,90002011,75
2024-01-01,BADM48A260,90002011,18
2024-01-01,BADM8FFE12,90002011,14
2024-01-01,BADM1B8332,90002011,14
2024-01-01,BADM7E90FB,90002011,85
2024-01-01,BASK7F5383,90002011,106
2024-01-01,BASKEE612D,90002011,69
2024-01-01,BASK4C69DF,90002011,90
2024-01-01,BASK9E4294,90002011,82
2024-01-01,BASKEE32E4,90002011,37
2024-01-01,BASKE57A19,90002011,89
2024-01-01,BASK728A58,90002011,64
2024-01-01,BASKED86BF,90002011,66
2024-01-01,BASK32528E,90002011,44
2024-01-01,CAMP24F868,90002011,48
2024-01-01,CAMPA3B110,90002011,105
2024-01-01,CAMPEE1159,90002011,75
2024-01-01,CAMP7A5E65,90002011,47
2024-01-01,CAMP69AF0F,90002011,85
2024-01-01,CAMP10C410,90002011,42
2024-01-01,CAMPECAADE,90002011,118
2024-01-01,CAMPF24336,90002011,84
2024-01-01,CAMPE624C8,90002011,27
2024-01-01,CAMP11E3FA,90002011,79
2024-01-01,CAMPCB6B05,90002011,115
2024-01-01,CAMPDFA679,90002011,37
2024-01-01,CAMP4005E6,90002011,97
2024-01-01,CRIC6888B0,90002011,20
2024-01-01,CRICE4E9A2,90002011,14
2024-01-01,CRIC670481,90002011,5
2024-01-01,CRICCCD675,90002011,11
2024-01-01,CRIC05FECB,90002011,15
2024-01-01,CRIC681856,90002011,33
2024-01-01,CRICBBFD56,90002011,21
2024-01-01,CRIC57FB52,90002011,29
2024-01-01,CRIC294CD6,90002011,9
2024-01-01,CRIC892BAA,90002011,30
2024-01-01,CRIC2AE4DF,90002011,25
2024-01-01,CRICC0D928,90002011,17
2024-01-01,CRIC1FC74E,90002011,168
2024-01-01,CRIC905F1B,90002011,704
2024-01-01,CRIC35B3C7,90002011,612
2024-01-01,CRIC462BA5,90002011,701
2024-01-01,CRICBDB8DA,90002011,672
2024-01-01,CRIC1BA87E,90002011,615
2024-01-01,CRIC7633A6,90002011,625
2024-01-01,CRIC8B52CE,90002011,200
2024-01-01,CRIC538334,90002011,505
2024-01-01,CRIC385D92,90002011,187
2024-01-01,CRICF950D4,90002011,278
2024-01-01,CRIC16E55F,90002011,324
2024-01-01,CRIC02DA3C,90002011,592
2024-01-01,CRIC98DB22,90002011,590
2024-01-01,CRICCE879E,90002011,418
2024-01-01,CRIC372046,90002011,164
2024-01-01,CRICF6D4C2,90002011,151
2024-01-01,CRIC7270D1,90002011,412
2024-01-01,CRIC64B186,90002011,562
2024-01-01,CRIC2841E6,90002011,160
2024-01-01,CRIC2101AF,90002011,706
2024-01-01,CRICDB62E7,90002011,334
2024-01-01,CRICA7A3B4,90002011,196
2024-01-01,CRICD69383,90002011,680
2024-01-01,FISH731A02,90002011,265
2024-01-01,FISH8CF49F,90002011,245
2024-01-01,FISH6AC780,90002011,407
2024-01-01,FISHC4F1E3,90002011,244
2024-01-01,FISH9C6E1A,90002011,204
2024-01-01,FISH9DCA51,90002011,376
2024-01-01,FISHA6E17F,90002011,389
2024-01-01,FOOTDA10C6,90002011,373
2024-01-01,FOOT8B25BD,90002011,456
2024-01-01,FOOTBCD3A9,90002011,454
2024-01-01,FOOTC865F3,90002011,194
2024-01-01,FOOT9DB3E4,90002011,61
2024-01-01,FOOTB533BF,90002011,531
2024-01-01,FOOT80D996,90002011,198
2024-01-01,FOOT0CD3DE,90002011,476
2024-01-01,FOOT528FB5,90002011,372
2024-01-01,FOOT86D9A9,90002011,551
2024-01-01,FOOT0E544D,90002011,131
2024-01-01,FOOTF63A17,90002011,571
2024-01-01,FOOT93E2C6,90002011,558
2024-01-01,FOOT2BAAAD,90002011,546
2024-01-01,FOOT9B3291,90002011,96
2024-01-01,FOOT7DA9E9,90002011,160
2024-01-01,FOOT6681B1,90002011,561
2024-01-01,FOOT2271DD,90002011,403
2024-01-01,FOOT614FC7,90002011,290
2024-01-01,FOOT41CE85,90002011,404
2024-01-01,FOOTC136F5,90002011,59
2024-01-01,FOOT7EB7BC,90002011,4
2024-01-01,FOOT17860D,90002011,1
2024-01-01,FOOT63FDD7,90002011,5
2024-01-01,FOOT21667B,90002011,4
2024-01-01,FOOTFCA276,90002011,4
2024-01-01,FOOTD3B001,90002011,4
2024-01-01,FOOT65813B,90002011,6
2024-01-01,FOOT4A3199,90002011,3
2024-01-01,FOOTFA6CB6,90002011,2
2024-01-01,FOOT424157,90002011,1
2024-01-01,FOOT67945A,90002011,3
2024-01-01,FOOTAB35F3,90002011,5
2024-01-01,FOOT489639,90002011,3
2024-01-01,FOOT49D279,90002011,5
2024-01-01,HNDLA1722E,90002011,3
2024-01-01,HNDL03C073,90002011,1
2024-01-01,HNDL9B1B7D,90002011,4
2024-01-01,HIKD0476A,90002011,10
2024-01-01,HIKAED3D8,90002011,5
2024-01-01,HIKD8EC67,90002011,12
2024-01-01,HIK5BEC68,90002011,18
2024-01-01,HIK8D130E,90002011,20
2024-01-01,HIK551B1C,90002011,7
2024-01-01,HIKC3460C,90002011,7
2024-01-01,HIKF7229D,90002011,5
2024-01-01,HIK070F0B,90002011,20
2024-01-01,HIKCAC6DD,90002011,12
2024-01-01,HIK77A350,90002011,22
2024-01-01,HIK1EDFAB,90002011,19
2024-01-01,HIK36B5E7,90002011,10
2024-01-01,HIK3D8B94,90002011,20
2024-01-01,HIKBE06F0,90002011,11
2024-01-01,HIKD4C3B1,90002011,7
2024-01-01,HIK477AAF,90002011,12
2024-01-01,HIK3DF988,90002011,14
2024-01-01,HIKD36FFD,90002011,21
2024-01-01,HIKFE5678,90002011,19
2024-01-01,HIKF1C8B8,90002011,16
2024-01-01,HIKC8C113,90002011,7
2024-01-01,HIK122A22,90002011,16
2024-01-01,HIKAD4D17,90002011,15
2024-01-01,HORSE77A541,90002011,17
2024-01-01,HORSE2EEE60,90002011,18
2024-01-01,HORSE3B12B0,90002011,17
2024-01-01,HORSEAE5456,90002011,17
2024-01-01,HORSEB0E845,90002011,9
2024-01-01,HORSE63358C,90002011,4
2024-01-01,HORSEEB0E93,90002011,10
2024-01-01,HORSEE8A02C,90002011,13
2024-01-01,HORSE32EC33,90002011,10
2024-01-01,RUND03BFE,90002011,6
2024-01-01,RUND9B589,90002011,11
2024-01-01,RUN6DCFAC,90002011,12
2024-01-01,RUN1AB696,90002011,10
2024-01-01,RUN4820EF,90002011,10
2024-01-01,RUN339949,90002011,12
2024-01-01,RUN10A073,90002011,6
2024-01-01,RUNB90BB2,90002011,6
2024-01-01,RUN785BD8,90002011,9
2024-01-01,RUN51B03C,90002011,10
2024-01-01,RUN1D0017,90002011,7
2024-01-01,RUN192A50,90002011,12
2024-01-01,RUN5C06BF,90002011,12
2024-01-01,RUNEBBF53,90002011,14
2024-01-01,RUN907813,90002011,16
2024-01-01,SKAT751A86,90002011,17
2024-01-01,SKATCB097A,90002011,4
2024-01-01,SKAT407D01,90002011,7
2024-01-01,SKAT8BFE91,90002011,12
2024-01-01,SKAT47003B,90002011,4
2024-01-01,SKAT24B8F2,90002011,16
2024-01-01,SKAT8A94D3,90002011,8
2024-01-01,SKATC23D72,90002011,3
2024-01-01,SKATDA2B42,90002011,14
2024-01-01,SQUA4C7DCE,90002011,14
2024-01-01,SQUA99D795,90002011,4
2024-01-01,SQUABC7FB7,90002011,1
2024-01-01,SQUAC908FD,90002011,2
2024-01-01,SQUA84B377,90002011,1
2024-01-01,SQUA732DF1,90002011,3
2024-01-01,SQUA22F29D,90002011,4
2024-01-01,SQUA82575A,90002011,4
2024-01-01,SURF56D4BF,90002011,1
2024-01-01,SURF2EBCCA,90002011,2
2024-01-01,SURF8627B1,90002011,4
2024-01-01,SURF7A248A,90002011,2
2024-01-01,SURF60F2D1,90002011,4
2024-01-01,SURFE9DE14,90002011,3
2024-01-01,SURFEB883D,90002011,2
2024-01-01,SURFF237F1,90002011,2
