order_id,order_placement_date,customer_id,product_id,order_qty,read_timestamp,file_name,file_size
FJUL33203403,"Wednesday, July 02, 2025",789203,25891403,488,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33203403,"Wednesday, July 02, 2025",789203,25891402,320,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33220402,02/07/2025,XYZ123,25891402,320,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33220402,"Wednesday, July 02, 2025",789220,25891202,124,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33220402,"Wednesday, July 02, 2025",789220,25891303,32,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33301502,02-07-2025,789301,25891502,180,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33301502,"Wednesday, July 02, 2025",789301,25891403,264,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33301502,"Wednesday, July 02, 2025",ABC987,25891501,228,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33402602,"Wednesday, July 02, 2025",789402,25891602,160,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33402602,"Wednesday, July 02, 2025",789402,25891101,379,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33402602,"Wednesday, July 02, 2025",789402,25891401,308,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33422302,"Wednesday, July 02, 2025",789422,25891302,35,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33422302,"Wednesday, July 02, 2025",789422,25891202,408,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33422302,02/07/2025,789422,25891302,35,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33501602,02-07-2025,789501,25891203,352,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33501602,"Wednesday, July 02, 2025",ABC987,25891502,144,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33501602,02-07-2025,789501,25891602,95,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33603502,"Wednesday, July 02, 2025",789603,25891502,238,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33603502,"Wednesday, July 02, 2025",789603,25891202,429,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33603502,"Wednesday, July 02, 2025",789603,25891502,238,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33703601,2025/07/02,789703,25891601,118,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33703601,"Wednesday, July 02, 2025",789703,25891201,303,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33703601,2025/07/02,789703,25891202,440,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33720403,"Wednesday, July 02, 2025",789720,25891302,75,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33720403,"Wednesday, July 02, 2025",789720,25891403,398,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33720403,"Wednesday, July 02, 2025",789720,25891401,292,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33903503,"Wednesday, July 02, 2025",789903,25891403,215,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33903503,"Wednesday, July 02, 2025",789903,25891503,131,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33903503,"Wednesday, July 02, 2025",789903,25891201,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34101203,"Wednesday, July 02, 2025",789101,25891203,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34101203,"Wednesday, July 02, 2025",789101,25891102,308,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34101203,"Wednesday, July 02, 2025",789101,25891103,400,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34122403,"Wednesday, July 02, 2025",789122,25891302,48,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34122403,"Wednesday, July 02, 2025",789122,25891403,239,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34122403,02-07-2025,789122,25891403,239,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34220501,"Wednesday, July 02, 2025",789220,25891302,55,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34220501,"Wednesday, July 02, 2025",789220,25891501,152,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34220501,"Wednesday, July 02, 2025",789220,25891401,420,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34221601,02/07/2025,789221,25891601,121,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34221601,02/07/2025,789221,25891501,235,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34221601,"Wednesday, July 02, 2025",789221,25891202,171,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34320402,"Wednesday, July 02, 2025",789320,25891203,175,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34320402,"Wednesday, July 02, 2025",789320,25891402,362,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34320402,"Wednesday, July 02, 2025",789320,25891303,95,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522603,"Wednesday, July 02, 2025",789522,25891501,144,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522603,"Wednesday, July 02, 2025",789522,25891603,157,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522603,"Wednesday, July 02, 2025",789522,25891603,157,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34601501,"Wednesday, July 02, 2025",789601,25891102,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34601501,"Wednesday, July 02, 2025",789601,25891403,390,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34601501,"Wednesday, July 02, 2025",789601,25891501,96,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34603601,"Wednesday, July 02, 2025",789603,25891503,199,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34603601,"Wednesday, July 02, 2025",789603,25891601,146,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34603601,"Wednesday, July 02, 2025",789603,25891101,319,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34702601,"Wednesday, July 02, 2025",789702,88888888,61,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34702601,"Wednesday, July 02, 2025",789702,25891601,149,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34702601,"Wednesday, July 02, 2025",789702,25891601,149,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34720601,"Wednesday, July 02, 2025",789720,25891601,88,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34720601,2025/07/02,789720,25891401,230,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34720601,02/07/2025,789720,25891401,230,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35122602,"Wednesday, July 02, 2025",789122,25891103,394,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35122602,"Wednesday, July 02, 2025",789122,25891602,141,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35122602,"Wednesday, July 02, 2025",789122,25891103,394,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35203601,"Wednesday, July 02, 2025",789203,25891403,359,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35203601,"Wednesday, July 02, 2025",789203,25891601,55,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35203601,2025/07/02,XYZ123,99999999,344,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35303601,"Wednesday, July 02, 2025",789303,25891302,22,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35303601,"Wednesday, July 02, 2025",789303,25891502,154,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35303601,"Wednesday, July 02, 2025",789303,25891601,131,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35320402,"Wednesday, July 02, 2025",789320,25891203,490,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35320402,"Wednesday, July 02, 2025",789320,25891302,22,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35320402,2025/07/02,789320,77777777,297,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35501601,02/07/2025,INVALID,25891601,169,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35501601,"Wednesday, July 02, 2025",789501,25891501,123,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35501601,"Wednesday, July 02, 2025",789501,25891303,28,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35601601,2025/07/02,ABC987,25891601,55,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35601601,"Wednesday, July 02, 2025",789601,25891402,224,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35601601,"Wednesday, July 02, 2025",ABC987,25891401,166,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35603601,"Wednesday, July 02, 2025",789603,25891503,114,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35603601,"Wednesday, July 02, 2025",789603,25891601,120,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35603601,"Wednesday, July 02, 2025",789603,25891401,303,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33103603,02-07-2025,789103,25891502,185,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33103603,"Wednesday, July 02, 2025",ABC987,25891603,58,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33202403,02-07-2025,789202,25891403,317,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33202403,"Wednesday, July 02, 2025",789202,25891303,27,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33203502,"Wednesday, July 02, 2025",789203,25891502,223,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33203502,"Wednesday, July 02, 2025",XYZ123,25891303,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33221401,"Wednesday, July 02, 2025",789221,25891102,472,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33221401,2025/07/02,789221,25891401,253,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33401301,"Wednesday, July 02, 2025",789401,25891301,54,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33401301,"Wednesday, July 02, 2025",789401,25891301,54,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33403601,02/07/2025,789403,25891503,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33403601,02/07/2025,789403,25891601,175,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33420302,"Wednesday, July 02, 2025",789420,25891302,62,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33420302,"Wednesday, July 02, 2025",789420,25891201,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33420602,"Wednesday, July 02, 2025",789420,25891601,107,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33420602,"Wednesday, July 02, 2025",789420,25891602,164,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33520203,"Wednesday, July 02, 2025",789520,25891203,212,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33520203,"Wednesday, July 02, 2025",789520,25891203,212,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33902503,"Wednesday, July 02, 2025",ABC987,25891503,205,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33902503,"Wednesday, July 02, 2025",XYZ123,25891201,412,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34121401,"Wednesday, July 02, 2025",789121,25891302,56,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34121401,"Wednesday, July 02, 2025",789121,25891401,494,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34122202,"Wednesday, July 02, 2025",789122,25891201,116,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34122202,"Wednesday, July 02, 2025",789122,25891202,426,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34203602,"Wednesday, July 02, 2025",789203,25891502,202,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34203602,"Wednesday, July 02, 2025",ABC987,25891602,194,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34301501,"Wednesday, July 02, 2025",789301,25891501,215,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34301501,"Wednesday, July 02, 2025",789301,25891202,354,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34321502,"Wednesday, July 02, 2025",789321,25891502,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34321502,"Wednesday, July 02, 2025",INVALID,25891303,88,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34403602,"Wednesday, July 02, 2025",789403,25891402,391,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34403602,2025/07/02,789403,25891602,74,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34421402,"Wednesday, July 02, 2025",789421,25891402,217,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34421402,"Wednesday, July 02, 2025",789421,25891101,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34421603,"Wednesday, July 02, 2025",789421,25891501,122,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34421603,"Wednesday, July 02, 2025",789421,25891603,123,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34501403,"Wednesday, July 02, 2025",ABC987,25891403,462,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34501403,"Wednesday, July 02, 2025",789501,25891303,88,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34503301,"Wednesday, July 02, 2025",789503,25891301,26,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34503301,02/07/2025,789503,25891201,209,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521301,"Wednesday, July 02, 2025",789521,25891301,59,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521301,"Wednesday, July 02, 2025",789521,25891301,59,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521401,"Wednesday, July 02, 2025",789521,99999999,281,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521401,"Wednesday, July 02, 2025",789521,99999999,281,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522401,"Wednesday, July 02, 2025",789522,25891302,83,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522401,2025/07/02,789522,25891401,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34703601,2025/07/02,789703,25891302,99,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34703601,02/07/2025,789703,25891601,118,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34903403,02/07/2025,789903,25891302,69,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34903403,"Wednesday, July 02, 2025",789903,25891403,273,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35101502,"Wednesday, July 02, 2025",789101,25891502,190,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35101502,"Wednesday, July 02, 2025",789101,25891501,162,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35103601,"Wednesday, July 02, 2025",789103,25891601,125,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35103601,"Wednesday, July 02, 2025",789103,25891201,384,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35122502,2025/07/02,789122,25891502,185,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35122502,"Wednesday, July 02, 2025",789122,25891101,368,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35201303,"Wednesday, July 02, 2025",789201,25891101,368,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35201303,"Wednesday, July 02, 2025",789201,25891303,42,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35301503,"Wednesday, July 02, 2025",789301,25891403,453,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35301503,"Wednesday, July 02, 2025",789301,25891503,115,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35321303,"Wednesday, July 02, 2025",XYZ123,25891103,331,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35321303,"Wednesday, July 02, 2025",789321,25891303,84,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35401203,"Wednesday, July 02, 2025",789401,25891203,380,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35401203,"Wednesday, July 02, 2025",789401,25891103,355,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35402501,"Wednesday, July 02, 2025",XYZ123,25891203,128,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35402501,02-07-2025,789402,25891501,181,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35421602,"Wednesday, July 02, 2025",789421,25891602,57,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35421602,"Wednesday, July 02, 2025",789421,25891303,56,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35422503,"Wednesday, July 02, 2025",789422,25891203,148,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35422503,"Wednesday, July 02, 2025",789422,25891503,119,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35503502,"Wednesday, July 02, 2025",789503,25891502,139,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35503502,"Wednesday, July 02, 2025",789503,25891101,318,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35521303,"Wednesday, July 02, 2025",789521,25891103,498,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35521303,2025/07/02,789521,25891303,54,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35621302,"Wednesday, July 02, 2025",789621,25891302,97,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35621302,"Wednesday, July 02, 2025",789621,99999999,251,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35720302,"Wednesday, July 02, 2025",789720,25891302,30,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35720302,"Wednesday, July 02, 2025",789720,25891202,456,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35721103,"Wednesday, July 02, 2025",789721,25891103,337,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35721103,"Wednesday, July 02, 2025",789721,25891101,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35903601,"Wednesday, July 02, 2025",789903,25891302,78,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL35903601,"Wednesday, July 02, 2025",789903,25891601,153,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33102402,02-07-2025,XYZ123,25891402,450,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33103301,"Wednesday, July 02, 2025",789103,25891301,68,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33121101,02-07-2025,789121,25891101,349,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33121403,"Wednesday, July 02, 2025",789121,25891403,292,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33220101,"Wednesday, July 02, 2025",789220,25891101,390,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33301202,"Wednesday, July 02, 2025",789301,25891202,400,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33301602,"Wednesday, July 02, 2025",789301,25891602,186,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33303403,"Wednesday, July 02, 2025",789303,25891403,242,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33320502,"Wednesday, July 02, 2025",789320,25891502,128,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33321503,"Wednesday, July 02, 2025",789321,25891503,125,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33403103,"Wednesday, July 02, 2025",789403,25891103,414,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33422103,"Wednesday, July 02, 2025",INVALID,25891103,375,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33422203,"Wednesday, July 02, 2025",789422,25891203,452,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33503203,02/07/2025,789503,25891203,308,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33520201,"Wednesday, July 02, 2025",789520,25891201,237,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33520303,"Wednesday, July 02, 2025",789520,25891303,31,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33520402,"Wednesday, July 02, 2025",789520,25891402,295,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33521501,"Wednesday, July 02, 2025",789521,25891501,171,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33521601,"Wednesday, July 02, 2025",ABC987,25891601,148,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33521603,2025/07/02,789521,25891603,71,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33522303,"Wednesday, July 02, 2025",INVALID,25891303,35,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33522603,"Wednesday, July 02, 2025",789522,25891603,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33601203,"Wednesday, July 02, 2025",789601,25891203,466,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33601601,02-07-2025,789601,25891601,84,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33621303,"Wednesday, July 02, 2025",789621,25891303,51,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33621402,"Wednesday, July 02, 2025",789621,25891402,413,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33721102,"Wednesday, July 02, 2025",789721,25891102,null,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL33903303,"Wednesday, July 02, 2025",INVALID,25891303,67,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34101302,"Wednesday, July 02, 2025",789101,25891302,61,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34102601,"Wednesday, July 02, 2025",789102,25891601,79,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34121502,"Wednesday, July 02, 2025",789121,25891502,188,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34121603,"Wednesday, July 02, 2025",789121,25891603,167,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34201502,"Wednesday, July 02, 2025",789201,25891502,171,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34201601,"Wednesday, July 02, 2025",789201,25891601,100,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34202202,2025/07/02,789202,25891202,249,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34202203,02/07/2025,789202,25891203,206,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34221203,02/07/2025,789221,25891203,343,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34301101,"Wednesday, July 02, 2025",789301,25891101,355,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34303303,"Wednesday, July 02, 2025",789303,25891303,77,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34321101,02-07-2025,INVALID,25891101,339,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34401603,"Wednesday, July 02, 2025",XYZ123,25891603,95,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34402503,"Wednesday, July 02, 2025",INVALID,25891503,169,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34420302,"Wednesday, July 02, 2025",789420,25891302,24,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34420403,"Wednesday, July 02, 2025",789420,88888888,455,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34422202,"Wednesday, July 02, 2025",789422,25891202,235,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34422503,"Wednesday, July 02, 2025",789422,25891503,195,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34520201,"Wednesday, July 02, 2025",789520,25891201,191,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521103,02-07-2025,789521,25891103,364,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521403,02/07/2025,789521,25891403,223,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34521603,"Wednesday, July 02, 2025",789521,25891603,157,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522101,"Wednesday, July 02, 2025",789522,25891101,477,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34522303,"Wednesday, July 02, 2025",789522,25891303,34,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34603203,2025/07/02,789603,25891203,477,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34621102,"Wednesday, July 02, 2025",789621,25891102,480,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34702403,"Wednesday, July 02, 2025",789702,25891403,346,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34721301,"Wednesday, July 02, 2025",ABC987,25891301,67,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
FJUL34902602,"Wednesday, July 02, 2025",789902,25891602,135,2026-04-21T14:41:04.056Z,orders_2025_07_02.csv,19914
